Windows PowerShell
Copyright (C) 2015 Microsoft Corporation. All rights reserved.

PS C:\xampp\htdocs\blog> php artisan serve
Laravel development server started: http://127.0.0.1:8000
[Thu Nov 14 15:16:41 2019] 127.0.0.1:56002 [200]: /favicon.ico
[Thu Nov 14 15:17:28 2019] 127.0.0.1:56017 [200]: /css/app.css
[Thu Nov 14 15:17:28 2019] 127.0.0.1:56018 [200]: /css/blog-home.css
[Thu Nov 14 15:17:28 2019] 127.0.0.1:56021 [200]: /js/app.js
[Thu Nov 14 15:17:30 2019] 127.0.0.1:56031 [200]: /css/app.css
[Thu Nov 14 15:17:30 2019] 127.0.0.1:56032 [200]: /js/app.js
[Thu Nov 14 15:17:31 2019] 127.0.0.1:56033 [200]: /favicon.ico
[Thu Nov 14 15:18:14 2019] 127.0.0.1:56047 [200]: /css/app.css
[Thu Nov 14 15:18:14 2019] 127.0.0.1:56048 [200]: /js/app.js
[Thu Nov 14 15:18:14 2019] 127.0.0.1:56049 [200]: /favicon.ico
[Thu Nov 14 15:18:26 2019] 127.0.0.1:56052 [200]: /favicon.ico
[Thu Nov 14 15:20:37 2019] 127.0.0.1:56088 [200]: /favicon.ico
[Thu Nov 14 15:20:40 2019] 127.0.0.1:56093 [200]: /favicon.ico
[Thu Nov 14 15:20:45 2019] 127.0.0.1:56095 [200]: /css/app.css
[Thu Nov 14 15:20:45 2019] 127.0.0.1:56098 [200]: /js/app.js
[Thu Nov 14 15:20:45 2019] 127.0.0.1:56099 [200]: /favicon.ico
[Thu Nov 14 15:20:57 2019] 127.0.0.1:56103 [200]: /css/app.css
[Thu Nov 14 15:20:57 2019] 127.0.0.1:56106 [200]: /js/app.js
[Thu Nov 14 15:20:58 2019] 127.0.0.1:56108 [200]: /favicon.ico
[Thu Nov 14 15:21:05 2019] 127.0.0.1:56112 [200]: /css/app.css
[Thu Nov 14 15:21:05 2019] 127.0.0.1:56114 [200]: /js/app.js
[Thu Nov 14 15:21:05 2019] 127.0.0.1:56115 [200]: /favicon.ico
[Thu Nov 14 15:21:08 2019] 127.0.0.1:56117 [200]: /css/app.css
[Thu Nov 14 15:21:08 2019] 127.0.0.1:56120 [200]: /js/app.js
[Thu Nov 14 15:21:08 2019] 127.0.0.1:56121 [200]: /favicon.ico
[Thu Nov 14 15:21:11 2019] 127.0.0.1:56123 [200]: /css/app.css
[Thu Nov 14 15:21:11 2019] 127.0.0.1:56130 [200]: /js/app.js
[Thu Nov 14 15:21:11 2019] 127.0.0.1:56131 [200]: /css/blog-home.css
[Thu Nov 14 15:21:13 2019] 127.0.0.1:56137 [200]: /favicon.ico
[Thu Nov 14 15:22:31 2019] 127.0.0.1:56156 [200]: /css/app.css
[Thu Nov 14 15:22:31 2019] 127.0.0.1:56162 [200]: /css/blog-home.css
[Thu Nov 14 15:22:31 2019] 127.0.0.1:56166 [200]: /js/app.js
[Thu Nov 14 15:22:34 2019] 127.0.0.1:56172 [200]: /favicon.ico
[Thu Nov 14 15:22:52 2019] 127.0.0.1:56177 [200]: /css/app.css
[Thu Nov 14 15:22:52 2019] 127.0.0.1:56182 [200]: /css/blog-home.css
[Thu Nov 14 15:22:52 2019] 127.0.0.1:56187 [200]: /js/app.js
[Thu Nov 14 15:22:54 2019] 127.0.0.1:56194 [200]: /favicon.ico
[Thu Nov 14 15:26:29 2019] 127.0.0.1:56252 [200]: /css/app.css
[Thu Nov 14 15:26:29 2019] 127.0.0.1:56255 [200]: /js/app.js
[Thu Nov 14 15:26:29 2019] 127.0.0.1:56257 [200]: /favicon.ico
[Thu Nov 14 15:28:39 2019] 127.0.0.1:56293 [200]: /css/app.css
[Thu Nov 14 15:28:39 2019] 127.0.0.1:56294 [200]: /css/blog-home.css
[Thu Nov 14 15:28:39 2019] 127.0.0.1:56299 [200]: /js/app.js
[Thu Nov 14 15:28:42 2019] 127.0.0.1:56304 [200]: /favicon.ico
[Thu Nov 14 15:28:50 2019] 127.0.0.1:56307 [200]: /css/app.css
[Thu Nov 14 15:28:50 2019] 127.0.0.1:56309 [200]: /js/app.js
[Thu Nov 14 15:28:51 2019] 127.0.0.1:56310 [200]: /favicon.ico
[Thu Nov 14 15:29:21 2019] 127.0.0.1:56321 [200]: /css/app.css
[Thu Nov 14 15:29:21 2019] 127.0.0.1:56322 [200]: /js/app.js
[Thu Nov 14 15:29:21 2019] 127.0.0.1:56323 [200]: /favicon.ico
[Thu Nov 14 15:29:49 2019] 127.0.0.1:56348 [200]: /css/app.css
[Thu Nov 14 15:29:49 2019] 127.0.0.1:56351 [200]: /js/app.js
[Thu Nov 14 15:29:49 2019] 127.0.0.1:56352 [200]: /favicon.ico
[Thu Nov 14 15:29:54 2019] 127.0.0.1:56355 [200]: /css/app.css
[Thu Nov 14 15:29:54 2019] 127.0.0.1:56357 [200]: /js/app.js
[Thu Nov 14 15:29:54 2019] 127.0.0.1:56358 [200]: /favicon.ico
[Thu Nov 14 15:31:00 2019] 127.0.0.1:56373 [200]: /css/app.css
[Thu Nov 14 15:31:00 2019] 127.0.0.1:56376 [200]: /js/app.js
[Thu Nov 14 15:31:01 2019] 127.0.0.1:56378 [200]: /favicon.ico
[Thu Nov 14 15:31:07 2019] 127.0.0.1:56385 [200]: /css/app.css
[Thu Nov 14 15:31:07 2019] 127.0.0.1:56388 [200]: /css/blog-home.css
[Thu Nov 14 15:31:07 2019] 127.0.0.1:56391 [200]: /js/app.js
[Thu Nov 14 15:31:10 2019] 127.0.0.1:56399 [200]: /css/app.css
[Thu Nov 14 15:31:10 2019] 127.0.0.1:56400 [200]: /js/app.js
[Thu Nov 14 15:31:10 2019] 127.0.0.1:56402 [200]: /favicon.ico
[Thu Nov 14 15:31:23 2019] 127.0.0.1:56409 [200]: /css/app.css
[Thu Nov 14 15:31:23 2019] 127.0.0.1:56410 [200]: /js/app.js
[Thu Nov 14 15:31:23 2019] 127.0.0.1:56411 [200]: /favicon.ico
[Thu Nov 14 15:31:26 2019] 127.0.0.1:56414 [200]: /css/app.css
[Thu Nov 14 15:31:26 2019] 127.0.0.1:56416 [200]: /js/app.js
[Thu Nov 14 15:31:26 2019] 127.0.0.1:56417 [200]: /favicon.ico
[Thu Nov 14 15:31:31 2019] 127.0.0.1:56418 [200]: /favicon.ico
[Thu Nov 14 15:31:45 2019] 127.0.0.1:56425 [200]: /favicon.ico
[Thu Nov 14 15:31:51 2019] 127.0.0.1:56428 [200]: /favicon.ico
[Thu Nov 14 15:33:10 2019] 127.0.0.1:56452 [200]: /favicon.ico
[Thu Nov 14 15:33:14 2019] 127.0.0.1:56453 [200]: /css/app.css
[Thu Nov 14 15:33:14 2019] 127.0.0.1:56455 [200]: /js/app.js
[Thu Nov 14 15:33:14 2019] 127.0.0.1:56456 [200]: /favicon.ico
[Thu Nov 14 15:33:28 2019] 127.0.0.1:56460 [200]: /favicon.ico
[Thu Nov 14 15:39:25 2019] 127.0.0.1:56547 [200]: /favicon.ico
[Thu Nov 14 15:41:40 2019] 127.0.0.1:56576 [200]: /favicon.ico
[Thu Nov 14 15:41:54 2019] 127.0.0.1:56584 [200]: /favicon.ico
[Thu Nov 14 15:42:05 2019] 127.0.0.1:56591 [200]: /favicon.ico
[Thu Nov 14 15:42:09 2019] 127.0.0.1:56592 [200]: /css/app.css
[Thu Nov 14 15:42:09 2019] 127.0.0.1:56594 [200]: /js/app.js
[Thu Nov 14 15:42:09 2019] 127.0.0.1:56595 [200]: /favicon.ico
[Thu Nov 14 15:42:12 2019] 127.0.0.1:56598 [200]: /css/app.css
[Thu Nov 14 15:42:12 2019] 127.0.0.1:56600 [200]: /js/app.js
[Thu Nov 14 15:42:12 2019] 127.0.0.1:56601 [200]: /favicon.ico
[Thu Nov 14 15:42:16 2019] 127.0.0.1:56602 [200]: /favicon.ico
[Thu Nov 14 15:42:19 2019] 127.0.0.1:56607 [200]: /favicon.ico
[Thu Nov 14 15:42:41 2019] 127.0.0.1:56611 [200]: /favicon.ico
[Thu Nov 14 15:42:44 2019] 127.0.0.1:56614 [200]: /favicon.ico
[Thu Nov 14 15:43:10 2019] 127.0.0.1:56623 [200]: /css/app.css
[Thu Nov 14 15:43:10 2019] 127.0.0.1:56626 [200]: /js/app.js
[Thu Nov 14 15:43:11 2019] 127.0.0.1:56627 [200]: /favicon.ico
[Thu Nov 14 15:43:15 2019] 127.0.0.1:56633 [200]: /css/app.css
[Thu Nov 14 15:43:15 2019] 127.0.0.1:56636 [200]: /css/blog-home.css
[Thu Nov 14 15:43:15 2019] 127.0.0.1:56637 [200]: /js/app.js
[Thu Nov 14 15:43:16 2019] 127.0.0.1:56645 [200]: /css/app.css
[Thu Nov 14 15:43:16 2019] 127.0.0.1:56648 [200]: /js/app.js
[Thu Nov 14 15:43:17 2019] 127.0.0.1:56649 [200]: /favicon.ico
[Thu Nov 14 15:43:24 2019] 127.0.0.1:56656 [200]: /css/app.css
[Thu Nov 14 15:43:24 2019] 127.0.0.1:56657 [200]: /js/app.js
[Thu Nov 14 15:43:25 2019] 127.0.0.1:56658 [200]: /favicon.ico
[Thu Nov 14 15:43:27 2019] 127.0.0.1:56660 [200]: /css/app.css
[Thu Nov 14 15:43:27 2019] 127.0.0.1:56663 [200]: /js/app.js
[Thu Nov 14 15:43:27 2019] 127.0.0.1:56664 [200]: /favicon.ico
[Thu Nov 14 15:43:29 2019] 127.0.0.1:56665 [200]: /favicon.ico
[Thu Nov 14 15:43:31 2019] 127.0.0.1:56667 [200]: /css/app.css
[Thu Nov 14 15:43:31 2019] 127.0.0.1:56669 [200]: /js/app.js
[Thu Nov 14 15:43:31 2019] 127.0.0.1:56670 [200]: /favicon.ico
[Thu Nov 14 15:43:34 2019] 127.0.0.1:56676 [200]: /css/app.css
[Thu Nov 14 15:43:34 2019] 127.0.0.1:56675 [200]: /js/app.js
[Thu Nov 14 15:43:34 2019] 127.0.0.1:56678 [200]: /favicon.ico
[Thu Nov 14 15:44:56 2019] 127.0.0.1:56695 [200]: /css/app.css
[Thu Nov 14 15:44:56 2019] 127.0.0.1:56698 [200]: /js/app.js
[Thu Nov 14 15:44:56 2019] 127.0.0.1:56699 [200]: /favicon.ico
[Thu Nov 14 15:44:57 2019] 127.0.0.1:56701 [200]: /css/app.css
[Thu Nov 14 15:44:57 2019] 127.0.0.1:56703 [200]: /js/app.js
[Thu Nov 14 15:44:58 2019] 127.0.0.1:56704 [200]: /favicon.ico
[Thu Nov 14 15:46:40 2019] 127.0.0.1:56728 [200]: /css/app.css
[Thu Nov 14 15:46:40 2019] 127.0.0.1:56731 [200]: /js/app.js
[Thu Nov 14 15:46:40 2019] 127.0.0.1:56732 [200]: /favicon.ico
[Thu Nov 14 15:46:45 2019] 127.0.0.1:56735 [200]: /css/app.css
[Thu Nov 14 15:46:45 2019] 127.0.0.1:56737 [200]: /js/app.js
[Thu Nov 14 15:46:46 2019] 127.0.0.1:56738 [200]: /favicon.ico
[Thu Nov 14 15:46:49 2019] 127.0.0.1:56739 [200]: /css/app.css
[Thu Nov 14 15:46:49 2019] 127.0.0.1:56744 [200]: /css/blog-home.css
[Thu Nov 14 15:46:49 2019] 127.0.0.1:56746 [200]: /js/app.js
[Thu Nov 14 15:46:52 2019] 127.0.0.1:56756 [200]: /favicon.ico
[Thu Nov 14 15:48:06 2019] 127.0.0.1:56774 [200]: /css/app.css
[Thu Nov 14 15:48:06 2019] 127.0.0.1:56777 [200]: /js/app.js
[Thu Nov 14 15:48:06 2019] 127.0.0.1:56778 [200]: /favicon.ico
[Thu Nov 14 15:48:27 2019] 127.0.0.1:56785 [200]: /css/app.css
[Thu Nov 14 15:48:27 2019] 127.0.0.1:56787 [200]: /js/app.js
[Thu Nov 14 15:48:27 2019] 127.0.0.1:56788 [200]: /favicon.ico
[Thu Nov 14 15:48:51 2019] 127.0.0.1:56793 [200]: /css/app.css
[Thu Nov 14 15:48:51 2019] 127.0.0.1:56797 [200]: /js/app.js
[Thu Nov 14 15:48:51 2019] 127.0.0.1:56798 [200]: /favicon.ico
[Thu Nov 14 15:48:54 2019] 127.0.0.1:56799 [200]: /css/app.css
[Thu Nov 14 15:48:54 2019] 127.0.0.1:56802 [200]: /js/app.js
[Thu Nov 14 15:48:54 2019] 127.0.0.1:56803 [200]: /favicon.ico
[Thu Nov 14 15:49:19 2019] 127.0.0.1:56812 [200]: /css/app.css
[Thu Nov 14 15:49:19 2019] 127.0.0.1:56815 [200]: /js/app.js
[Thu Nov 14 15:49:19 2019] 127.0.0.1:56816 [200]: /favicon.ico
[Thu Nov 14 15:49:24 2019] 127.0.0.1:56819 [200]: /css/app.css
[Thu Nov 14 15:49:24 2019] 127.0.0.1:56823 [200]: /css/blog-home.css
[Thu Nov 14 15:49:24 2019] 127.0.0.1:56828 [200]: /js/app.js
[Thu Nov 14 15:49:29 2019] 127.0.0.1:56834 [200]: /favicon.ico
[Thu Nov 14 15:49:34 2019] 127.0.0.1:56837 [200]: /css/app.css
[Thu Nov 14 15:49:34 2019] 127.0.0.1:56839 [200]: /js/app.js
[Thu Nov 14 15:49:34 2019] 127.0.0.1:56840 [200]: /favicon.ico
[Thu Nov 14 15:49:49 2019] 127.0.0.1:56843 [200]: /css/app.css
[Thu Nov 14 15:49:49 2019] 127.0.0.1:56848 [200]: /css/blog-home.css
[Thu Nov 14 15:49:49 2019] 127.0.0.1:56853 [200]: /js/app.js
[Thu Nov 14 15:49:53 2019] 127.0.0.1:56858 [200]: /favicon.ico
[Thu Nov 14 15:50:24 2019] 127.0.0.1:56885 [200]: /css/app.css
[Thu Nov 14 15:50:24 2019] 127.0.0.1:56887 [200]: /css/blog-home.css
[Thu Nov 14 15:50:25 2019] 127.0.0.1:56891 [200]: /js/app.js
[Thu Nov 14 15:50:27 2019] 127.0.0.1:56898 [200]: /favicon.ico
[Thu Nov 14 15:54:09 2019] 127.0.0.1:56950 [200]: /css/app.css
[Thu Nov 14 15:54:09 2019] 127.0.0.1:56952 [200]: /js/app.js
[Thu Nov 14 15:54:09 2019] 127.0.0.1:56953 [200]: /favicon.ico
[Thu Nov 14 15:54:19 2019] 127.0.0.1:56961 [200]: /css/app.css
[Thu Nov 14 15:54:19 2019] 127.0.0.1:56962 [200]: /js/app.js
[Thu Nov 14 15:54:19 2019] 127.0.0.1:56963 [200]: /favicon.ico
[Thu Nov 14 15:54:38 2019] 127.0.0.1:56969 [200]: /css/app.css
[Thu Nov 14 15:54:38 2019] 127.0.0.1:56972 [200]: /js/app.js
[Thu Nov 14 15:54:38 2019] 127.0.0.1:56973 [200]: /favicon.ico
[Thu Nov 14 15:55:08 2019] 127.0.0.1:56980 [200]: /css/app.css
[Thu Nov 14 15:55:08 2019] 127.0.0.1:56983 [200]: /js/app.js
[Thu Nov 14 15:55:08 2019] 127.0.0.1:56984 [200]: /favicon.ico
[Thu Nov 14 15:55:10 2019] 127.0.0.1:56986 [200]: /css/app.css
[Thu Nov 14 15:55:10 2019] 127.0.0.1:56989 [200]: /js/app.js
[Thu Nov 14 15:55:10 2019] 127.0.0.1:56990 [200]: /favicon.ico
[Thu Nov 14 15:56:06 2019] 127.0.0.1:57005 [200]: /css/app.css
[Thu Nov 14 15:56:06 2019] 127.0.0.1:57008 [200]: /js/app.js
[Thu Nov 14 15:56:06 2019] 127.0.0.1:57009 [200]: /favicon.ico
[Thu Nov 14 15:56:54 2019] 127.0.0.1:57020 [200]: /css/app.css
[Thu Nov 14 15:56:54 2019] 127.0.0.1:57023 [200]: /js/app.js
[Thu Nov 14 15:56:54 2019] 127.0.0.1:57024 [200]: /favicon.ico
[Thu Nov 14 15:56:57 2019] 127.0.0.1:57026 [200]: /css/app.css
[Thu Nov 14 15:56:57 2019] 127.0.0.1:57029 [200]: /js/app.js
[Thu Nov 14 15:56:57 2019] 127.0.0.1:57030 [200]: /favicon.ico
[Thu Nov 14 15:57:02 2019] 127.0.0.1:57039 [200]: /css/app.css
[Thu Nov 14 15:57:02 2019] 127.0.0.1:57040 [200]: /css/blog-home.css
[Thu Nov 14 15:57:02 2019] 127.0.0.1:57041 [200]: /js/app.js
[Thu Nov 14 15:57:04 2019] 127.0.0.1:57051 [200]: /css/app.css
[Thu Nov 14 15:57:04 2019] 127.0.0.1:57052 [200]: /js/app.js
[Thu Nov 14 15:57:05 2019] 127.0.0.1:57053 [200]: /favicon.ico
[Thu Nov 14 15:57:21 2019] 127.0.0.1:57060 [200]: /css/app.css
[Thu Nov 14 15:57:21 2019] 127.0.0.1:57061 [200]: /js/app.js
[Thu Nov 14 15:57:21 2019] 127.0.0.1:57062 [200]: /favicon.ico
[Thu Nov 14 15:57:28 2019] 127.0.0.1:57069 [200]: /css/app.css
[Thu Nov 14 15:57:28 2019] 127.0.0.1:57070 [200]: /js/app.js
[Thu Nov 14 15:57:28 2019] 127.0.0.1:57071 [200]: /favicon.ico
[Thu Nov 14 15:57:34 2019] 127.0.0.1:57075 [200]: /css/app.css
[Thu Nov 14 15:57:34 2019] 127.0.0.1:57077 [200]: /js/app.js
[Thu Nov 14 15:57:35 2019] 127.0.0.1:57078 [200]: /favicon.ico
[Thu Nov 14 15:57:56 2019] 127.0.0.1:57083 [200]: /css/app.css
[Thu Nov 14 15:57:56 2019] 127.0.0.1:57085 [200]: /js/app.js
[Thu Nov 14 15:57:56 2019] 127.0.0.1:57086 [200]: /favicon.ico
[Thu Nov 14 15:57:58 2019] 127.0.0.1:57087 [200]: /css/app.css
[Thu Nov 14 15:57:58 2019] 127.0.0.1:57091 [200]: /js/app.js
[Thu Nov 14 15:57:58 2019] 127.0.0.1:57092 [200]: /favicon.ico
[Thu Nov 14 15:59:23 2019] 127.0.0.1:57113 [200]: /css/app.css
[Thu Nov 14 15:59:23 2019] 127.0.0.1:57116 [200]: /js/app.js
[Thu Nov 14 15:59:23 2019] 127.0.0.1:57117 [200]: /favicon.ico
[Thu Nov 14 16:03:41 2019] 127.0.0.1:57176 [200]: /css/app.css
[Thu Nov 14 16:03:41 2019] 127.0.0.1:57178 [200]: /js/app.js
[Thu Nov 14 16:03:42 2019] 127.0.0.1:57180 [200]: /favicon.ico
[Thu Nov 14 16:03:44 2019] 127.0.0.1:57181 [200]: /css/app.css
[Thu Nov 14 16:03:44 2019] 127.0.0.1:57184 [200]: /js/app.js
[Thu Nov 14 16:03:44 2019] 127.0.0.1:57185 [200]: /favicon.ico
[Thu Nov 14 16:03:46 2019] 127.0.0.1:57188 [200]: /css/app.css
[Thu Nov 14 16:03:46 2019] 127.0.0.1:57190 [200]: /js/app.js
[Thu Nov 14 16:03:46 2019] 127.0.0.1:57191 [200]: /favicon.ico
[Thu Nov 14 16:03:50 2019] 127.0.0.1:57200 [200]: /css/app.css
[Thu Nov 14 16:03:50 2019] 127.0.0.1:57201 [200]: /css/blog-home.css
[Thu Nov 14 16:03:50 2019] 127.0.0.1:57203 [200]: /js/app.js
[Thu Nov 14 16:03:53 2019] 127.0.0.1:57211 [200]: /favicon.ico
[Thu Nov 14 16:03:54 2019] 127.0.0.1:57213 [200]: /css/app.css
[Thu Nov 14 16:03:54 2019] 127.0.0.1:57214 [200]: /js/app.js
[Thu Nov 14 16:03:54 2019] 127.0.0.1:57215 [200]: /favicon.ico
[Thu Nov 14 16:04:02 2019] 127.0.0.1:57222 [200]: /css/app.css
[Thu Nov 14 16:04:02 2019] 127.0.0.1:57223 [200]: /js/app.js
[Thu Nov 14 16:04:02 2019] 127.0.0.1:57224 [200]: /favicon.ico
[Thu Nov 14 16:04:05 2019] 127.0.0.1:57227 [200]: /css/app.css
[Thu Nov 14 16:04:05 2019] 127.0.0.1:57229 [200]: /js/app.js
[Thu Nov 14 16:04:05 2019] 127.0.0.1:57230 [200]: /favicon.ico
[Thu Nov 14 16:04:16 2019] 127.0.0.1:57233 [200]: /css/app.css
[Thu Nov 14 16:04:16 2019] 127.0.0.1:57235 [200]: /js/app.js
[Thu Nov 14 16:04:16 2019] 127.0.0.1:57236 [200]: /favicon.ico
[Thu Nov 14 16:04:33 2019] 127.0.0.1:57246 [200]: /css/blog-post.css
[Thu Nov 14 16:04:33 2019] 127.0.0.1:57248 [200]: /css/app.css
[Thu Nov 14 16:04:33 2019] 127.0.0.1:57247 [200]: /images/63ER6laQLQFlp9EmmnznIrVrmu2SARgAdDstIxLX.jpeg
[Thu Nov 14 16:04:33 2019] 127.0.0.1:57249 [200]: /js/app.js
[Thu Nov 14 16:04:34 2019] 127.0.0.1:57250 [200]: /favicon.ico
[Thu Nov 14 16:04:38 2019] 127.0.0.1:57252 [200]: /css/app.css
[Thu Nov 14 16:04:38 2019] 127.0.0.1:57255 [200]: /js/app.js
[Thu Nov 14 16:04:38 2019] 127.0.0.1:57256 [200]: /favicon.ico
[Thu Nov 14 16:04:40 2019] 127.0.0.1:57258 [200]: /css/app.css
[Thu Nov 14 16:04:40 2019] 127.0.0.1:57260 [200]: /js/app.js
[Thu Nov 14 16:04:40 2019] 127.0.0.1:57261 [200]: /favicon.ico
[Thu Nov 14 16:06:29 2019] 127.0.0.1:57286 [200]: /favicon.ico
[Thu Nov 14 16:07:18 2019] 127.0.0.1:57301 [200]: /favicon.ico
[Thu Nov 14 16:07:21 2019] 127.0.0.1:57306 [200]: /favicon.ico
[Thu Nov 14 16:07:26 2019] 127.0.0.1:57309 [200]: /favicon.ico
[Thu Nov 14 16:12:03 2019] 127.0.0.1:57379 [200]: /favicon.ico
[Thu Nov 14 16:12:06 2019] 127.0.0.1:57383 [200]: /css/app.css
[Thu Nov 14 16:12:06 2019] 127.0.0.1:57386 [200]: /css/blog-home.css
[Thu Nov 14 16:12:06 2019] 127.0.0.1:57390 [200]: /js/app.js
[Thu Nov 14 16:12:10 2019] 127.0.0.1:57398 [200]: /favicon.ico
[Thu Nov 14 16:13:49 2019] 127.0.0.1:57419 [200]: /css/app.css
[Thu Nov 14 16:13:49 2019] 127.0.0.1:57421 [200]: /js/app.js
[Thu Nov 14 16:13:49 2019] 127.0.0.1:57422 [200]: /favicon.ico
[Thu Nov 14 16:13:56 2019] 127.0.0.1:57430 [200]: /css/app.css
[Thu Nov 14 16:13:56 2019] 127.0.0.1:57431 [200]: /js/app.js
[Thu Nov 14 16:13:57 2019] 127.0.0.1:57432 [200]: /favicon.ico
[Thu Nov 14 16:14:36 2019] 127.0.0.1:57452 [200]: /css/app.css
[Thu Nov 14 16:14:36 2019] 127.0.0.1:57455 [200]: /js/app.js
[Thu Nov 14 16:14:36 2019] 127.0.0.1:57456 [200]: /favicon.ico
